Ethereum Address,Token Balance
0x0C5dF0bdB89062F93dCe63Afb16fCd141BE7AF4e,130000000000000000000
0xCcc14Ee7FA0D0272d556BD30eBFd3Ff65F808D07,129536161108697000000
0x12C996715020dABA18a644C39357fc130767042b,129257297438099000000
0xe1de3cd6B105eC517Df42Fe55DC6258Bdf2Ef490,129110317735447000000
0x2230e782fA0e60fE4D805834360fC87bE232F4Ac,128722217953251000000
0xeB3b3E384aC04C663912E10B27115e6333582c22,126061136913019000000
0xfC5eA8ae4ECAFa9F99e6fE82d119723B23fe44B0,126041391617792000000
0x19Da2649540d2A45cdaf664E811c173610524a93,125657175602237000000
0xc66c63085bA758fB739648caE3cAB7c44129e7aA,125561759437829000000
0xF39E6462001F2245a328258014BBE6a6402Dd3a5,124789104153272000000
0x09Bd3F5Cf04A6C0cFD16433E7A500bfF95ef76D1,124218940932135000000
0xf2a62C981673eDbe8B3Adace37c4B70b2d2ac03e,124192208120789000000
0x6d58A3664e534DD6fe6BDE739e4AeEAe2ef6f61F,123944660220054000000
0x273433cB185F1174201e4c1F937F7A3e42c73162,122000000000000000000
0xd9259E5F390588C25D6021950e1CC6F10A8E668E,121873312802375000000
0x0ecC6155140Dd1952F4bd3Db34Ab4F2145c4b328,120830000000000000000
0xF229D7F472923F8e48a5A058378981174AAA9407,120675702545194000000
0xc89D9d0aA6E08a9A04eE84C33f535656B56A0Eb0,120597267165136000000
0xB393E304349A6A991A663BA5f4b9d6c049C0a949,119936162607511000000
0x2BBDc73A2AfF307068D911578131e6f1A5aC6102,119470894673305000000
0x222Ca8E3e9F62d31A682E2533083e0036bF00058,119432416013656000000
0x5A41FDe87b45c3C8D786AC941297354C46e3FFE9,119402013282710000000
0xA91B52B2ccb233408f024785911c1BDea6a49D4f,117300000000000000000
0x66225AcC1728389FD7590D85De30bbD8e978d046,115906482983309000000
0x4a6eC00ef6B2e7911239D675948F48eF01c48388,114976584668621000000
0x280185c898253e7552c998008dC71cc172D7Ace7,114470168404130000000
0x65fAA9c9BCf4EB9329790555BA913cF59E2A17b0,114359071721041000000
0x17ca94FB2AA40Ee2c382137BC6E0cE36967B6311,114168663739546000000
0x43621B8DA86F16dCf7f5B52198fE1CB69B55C417,113490266040839000000
0xF15Ff827195843EaBD11F614216B1734F3F66660,112821591900552000000
0xD75B4813132e6Ee4c0F9EBb96Eeb69F1be60C7aE,111785571234179000000
0x8eb204b50EEEeeF11e077908506F7Cdd726e0e62,111580255592097000000
0x9DdA9Bc0e3769c94c75fd31a0ec936BdC0a7be04,111092653873413000000
0xE0CB64F78e9A553583eEED5AC376DB829dacB116,110743226710187000000
